"resp","response_token","timestamp","pdq1","pdq2","pdq3","pdq4","pdq5","pdq6","pdq7","pdq8"
"1618","c77c05f7697c01a6c5e8e81a67e408aaa9515f0250fcd9c4bd82b083d0e7586d","1432395572","2015","4","female","other","no","no","23","yes"
"1619","8c8c560ca10d3ba69802eb875758488175bb3c67be4b9d27b533e02c13ed8cac","1432396702","2015","4","female","sorority","sorority","yes","22","yes"
"1620","b1523cc4143007916eda40681acdbee621498f9a3066b07015f2f8b36d01d8b1","1432396715","2017","2","male","fraternity","frat","yes","20","yes"
"1621","fff37deb4aeb4ad018d6cb6649e4f7f6e01a72d42ad26229b9849ab80187d2c7","1432397601","2016","3","female","other","no","yes","21","yes"
"1622","27d4b5d828220f3da2456b765d98aade83e01f457c32fba0104a651bcddb4ba7","1432398492","2015","4","male","macgregor","no","yes","21","yes"
"1623","ee2c449d1f6477a587ab20006e79f147f6b8efef85c4e16dda7887d84da36b22","1432400031","2016","3","female","maseeh","sorority","yes","21","yes"
"1624","2c317b810a97422e50d2264bcb5cbea784ba45aad4a8b583541f0ed246779ce0","1432400455","2018","le1","male","new_house","no","yes","19","yes"
"1625","cb5cb9341a71965ab6f6fd8b0fa33d04bc8725ce15d990bc132fed449d505f95","1432400967","2015","4","female","senior_house","sorority","no","22","yes"
"1626","2b2e4428cd77bca406c89eb8b207a75886e25d7158bf7585aeee23d40c940e4f","1432401118","2015","4","male","next_house","no","yes","22","yes"
"1627","ba9175fdebbc751d06f6685500b44305b14e58bbf2998b28b81d95589e68ffc5","1432401203","2017","2","male","new_house","no","yes","20","yes"
"1628","2dc5bf9722c4f7cd4b6f7eb0d4f25e50a79b4a57aeefec36c4076a8dca5c39e8","1432402726","2017","2","female","sorority","sorority","yes","19","yes"
"1629","26eecaf1ed5045a19132fab8da9b7812303391936e7549f8654218a4d931b2e9","1432402790","2016","3","female","east_campus","no","no","21","yes"
"1630","d2b0a4f8ac4f2156f2b957ab709d83c1139f83316ebbb39607f3e8b7f4b90b74","1432403456","2018","le1","female","east_campus","no","yes","18","yes"
"1631","d7052c91471c500abd103da162371523165dc5d909f062175f9e15f50146b995","1432404209","2018","le1","male","bc","frat","yes","19","yes"
"1632","67d04d0f5c8e4672cf1a750500ce28baa1ebf3cebac23747b0fad10c09c42078","1432405258","2015","4","female","mccormick","no","yes","22","yes"
"1633","9bf593e71489d0ac661c633d967be9c773c3ab6c4c32531502724d16e10713ab","1432405308","2016","3","female","off_campus","sorority","yes","21","yes"
"1634","1a2090f07a6730db035250bc5d67d07a4e5179379d58e639fec6d4514e5f6d43","1432405312","2015","4","male","off_campus","frat","yes","ge_25","yes"
"1635","6c02361a5cdda3d597a4522f0511b1d39aa909112367cd829f3d077193b48aef","1432406168","2017","2","male","bc","no","yes","19","yes"
"1636","7f1da10ef32e3dfc9e34757ce93d8b6a6178027953129b6e280c09471faeea0f","1432407652","2017","2","female","new_house","no","yes","20","yes"
"1637","eebf2b967317a072892cc28783165e619ce3e7c7bdb9b6cf95f787a4643441b7","1432407727","2018","le1","female","maseeh","sorority","yes","19","yes"
"1638","1660b35cd50229cbffabd335d386f55d0ae880df37aaf92553f38759984d1bb9","1432410672","2015","4","male","off_campus","frat","yes","23","yes"
"1639","5eb9bc646468cbfda3749b6807789dbb86df050a51bea7ae565a93ce42ad590c","1432410690","2018","le1","female","maseeh","sorority","yes","19","yes"
"1640","7d5949475bf6939f433c2b4ff62e512655ffc8574887f6cb18a05c48e2619ac0","1432413834","2016","3","male","new_house","no","yes","20","yes"
"1641","a9691d28e72f184c6c951539651672902be2ad779d98acb6808ba027074fe596","1432414344","2018","le1","female","other","no","yes","18","pref_no"
"1642","016de768de0ae984d05af0aefde864ef10e64fcf305e710256b89bffa7e7c861","1432416086","2016","3","male","ilg","frat","yes","21","yes"
"1643","0ee08ace1b16230223680352dbf0482219a4dfe5c2e4fafe918644f6d9eff091","1432418893","2018","le1","male","bc","no","yes","19","yes"
"1644","9b258996d440cd3a9247adeb2c93391c2281d5a66ae22253f3e5de595f648592","1432420179","2015","3","male","off_campus","frat","yes","22","yes"
"1645","b38f70ee86d45a45bf577e1f7499dee071a1c1830c7961e7d39508250dc03bd0","1432422222","2014","4","male","new_house","no","no","24","yes"
"1646","415621d0e81e45ca9a0a179032b0ba068cc5705a5b0848c70ca2f71e2a21a3dc","1432422927","2016","3","female","new_house","no","yes","20","yes"
"1647","5790d245246e0b2274f170b8ec81edf5f212ba2e1241409cd13953a756a7b773","1432427700","2018","le1","female","macgregor","sorority","yes","18","yes"
"1648","c44d13944171858bb27647ae4b6a4147940ee8e93f34baebac190ec78f0fc544","1432428790","2017","2","male","maseeh","no","yes","19","yes"
"1649","7a717595a806700b1cfc5474cd6c442b43850636318682314dc265e0077c1fb9","1432429797","2018","le1","female","next_house","no","yes","18","no"
"1650","c270a8cb906e03a694e234cc0f2e0c71c0c32975893b89bc8767f73787fc08e9","1432431287","2018","le1","female","other","no","yes","20","no"
"1651","2d0f101ec2e908d4800baad407bb681f7ced13a9fb853fd3ff1cb64a2754ab69","1432434712","2017","2","female","ilg","no","yes","20","yes"
"1652","d75c3ea7c101b1d87e726eeaf5eb7c6a3cd216341ae131a0cd1cd558fb47389d","1432438535","2017","2","female","sorority","sorority","yes","20","yes"
"1653","5b8c145ae6f62e340e19537e9860db2a09830fff250083b9b903a0a4129f3df4","1432449897","2017","2","female","new_house","no","yes","20","yes"
"1654","c831ed99479ea57f819ea627a16490eb9cf772f24a1a5ed1b85d1533314cac44","1432450113","2015","4","male","maseeh","no","yes","21","yes"
"1655","0ffed6c29ff302cd52876020c982dfbc8deba181c4a7834074d2ff261d407ba9","1432477459","2018","le1","male","simmons","no","yes","18","yes"
"1656","e3f7f924d99732c5c4ab55dacbc485d0d6d493a95d40b92a76cf37d96f4e5028","1432481071","2017","2","male","macgregor","frat","yes","20","yes"
"1657","5aa8f530fd1c1987a7eb55d5b4b001af77681e2437a3d18da1f187f2e5782168","1432481163","2016","3","female","maseeh","sorority","yes","21","yes"
"1658","b95c78d4f7aa68f5c1810c94d83324113a1eae770ccfaa1b2f92b2bd7e0d721c","1432481240","2018","le1","female","maseeh","no","yes","18","yes"
"1659","65251cf3554127f44d064fdfc8696537e773e1b7205a04dd030074fac5d04ef3","1432481453","2016","3","female","maseeh","no","yes","21","yes"
"1660","60901499f88aa2ae46d1cb0ae32b201458dfeb9a0d2c563a69db1f6e768b3be6","1432481969","2017","2","male","simmons","no","yes","20","yes"
"1661","d16d8b2e0566f7162d61be5ab11ff7c2584ffb35d8d8805b1b0d9778002f2e7f","1432482709","2017","2","male","fraternity","frat","yes","19","yes"
"1662","49abff5775ce8b41b3bc83a47858a39cc58433a2345e545c9ee4ec192f6f5324","1432482944","2016","3","female","random","no","yes","21","yes"
"1663","f3dc49b4e1190348ebc5afce3d467a4733fbbe93bd55d6a3215670585c10b9d9","1432483126","2015","4","female","maseeh","no","yes","22","yes"
"1664","4f59f769cb83493106938c1ff4c83015b5e870925dc05ceffb03689feb84c749","1432483252","2017","2","male","fraternity","frat","yes","20","yes"
"1665","f9d280f14ae057c42b8b64cffafc9fc71520175a515fd023312841526d106769","1432483395","2017","2","male","baker","no","no","20","yes"
"1666","b672336aaaaaef88dd909e76c4f278f5462d598ffe8140ae9035067b7a50e740","1432483482","2018","le1","male","next_house","frat","yes","18","yes"
"1667","053b30ef22fbcd4f3c1149b4218f0f0248bac448b31f4bbcefd5001fab0440b5","1432483514","2018","le1","male","east_campus","no","yes","18","yes"
"1668","ca842bec57af39cbc015b18004f8ac65a9a0f5df86132ffc3ac5834144cf943c","1432483648","2018","le1","female","bc","no","yes","19","yes"
"1669","7bda558652f5da4186b7f0865ac3ecbbeed6d803984e325dd29b4c4cb57a4408","1432483660","2018","le1","male","macgregor","no","no","19","yes"
"1670","7edecf9390e636df68692dfbdc5454856f578bfb923c014e473cd249b525315f","1432483685","2017","le1","female","other","no","yes","20","no"
"1671","218adf8b77bf72182088ba23142e039624c6611d115861c0de53900cf2c1fc7a","1432484148","2018","le1","male","simmons","no","no","20","yes"
"1672","f33285e9a80c10024b76983727777969296c5610f45349a5055959dae4b0bf48","1432484271","2015","4","male","off_campus","frat","yes","21","yes"
"1673","c24446814c77b9ead9fcb4f35f97ee5e5e416c84a021efad9a688fc78d8b882a","1432484437","2018","le1","male","fraternity","frat","yes","18","yes"
"1674","bf250c3ef61c0098151eac5d1fd12f998cd14d6702d681c3d7a6eea3bffecfc2","1432484534","2015","4","female","mccormick","sorority","yes","22","yes"
"1675","b4e72725b26ec7ad75d0bd6eeb4e9ef47e902099bf3ebccf4b79ae003bf066f8","1432484583","2015","4","male","maseeh","no","yes","22","yes"
"1676","1149345969c1b683042b73c9dc1c249d6e81fd083d1bd8e4741a326550be7553","1432484706","2017","2","female","simmons","no","yes","19","yes"
"1677","1ac121515b00618886e0aa0835070338eda371339113e3dca4f9b7d04d796ff8","1432484729","2015","4","female","bc","sorority","yes","22","yes"
"1678","fd8eac2aad684a5b1ed52de8ae00dd3a98fe5eec5b18eadb62efaec799e26831","1432484990","2018","le1","male","simmons","no","yes","19","yes"
"1679","a321550aeea3c8c50e34549af7eee1a74c5e8e0e31234f7dd031054a8cea2c45","1432485083","2018","le1","male","macgregor","no","yes","20","yes"
"1680","effab2b00c58cb131c6b46aad5f63bfa3251688e15c4ec7fe146c477dda8cbb6","1432485100","2017","2","male","simmons","no","yes","20","yes"
"1681","08edd5dfc1dc0bbe4f67bcb48187022bd2e0caac94b945f9621230588319b55d","1432485129","2017","2","male","fraternity","frat","yes","20","yes"
"1682","fda088cdd4122f247796309fe05c0f4560f8ef5742185bb64b4103c7d6f6c327","1432485308","2015","4","female","sorority","sorority","yes","22","yes"
"1683","3bf98385bfa0609ae4a11d65e24c4bce10f327697cffe78c3d78c2512ea4f7a3","1432485354","2017","2","female","east_campus","no","yes","20","yes"
"1684","9729d25c16b4ac1e266f8c890e1f6addcf4abdc76355366957b532dd32d78e10","1432485405","2017","2","female","simmons","no","yes","20","yes"
"1685","ec783ebe5d7372b34e32ada5faad311145fe634b3bc633e36d238f2efbb889aa","1432485409","2016","3","female","sorority","sorority","no","20","yes"
"1686","b80511460f9cc64035ff467476a24990644337a684ef906c9ee9f7e306f7438a","1432485457","2015","4","female","mccormick","no","yes","21","yes"
"1687","56bcabce02c412b9e579ec52737000798d68157c1b4110d53ae26d428ef9d0dd","1432485477","2016","3","male","other","frat","yes","20","yes"
"1688","95bacdb3c5056fc163901afa99a09b3a1ea7d8dc76dfe09e0e3d6a6675a30da5","1432485689","2016","ge5","male","fraternity","frat","yes","20","yes"
"1689","ef1dfce5f36d65c1306b5b6eb8d4cfde38a0495a19210dd7daf23c96a12372b8","1432486080","2016","3","female","sorority","sorority","yes","21","yes"
"1690","45e23d229cb971354d43270bbb96429c4649d8ec7199126808a66c34caad3e48","1432486110","2017","2","male","sorority","frat","yes","19","yes"
"1691","1fc1473cb65269952de7e2437e9c8d58631a8d1ef329674b8fc48d2448f2f450","1432486122","2015","4","female","east_campus","no","yes","22","yes"
"1692","d6d56f9e08c58d04f2abe1f3c3c5e3ab7f6642497360ab9ddf052eb7cc8c9cf8","1432486228","2014","4","male","new_house","no","yes","23","yes"
"1693","1834630207a108dd129a3752b64a367fe398f778b9e7f1a6217acff17fb69474","1432486222","2018","le1","male","fraternity","frat","yes","19","yes"
"1694","34a17d3c39060df74f6c53a837a124a09274466943a8240fcb5c5d5204f0e7db","1432486369","2018","le1","male","maseeh","frat","yes","19","yes"
"1695","2f5aa078b7d7e9c03f6fcdc29ee98c4123984864d747cacc8d3e8b63e5d4e961","1432486481","2017","2","female","maseeh","sorority","yes","19","yes"
"1696","28717eb8882d905abf96fa4c8e2f2dc8857ec992d0a55646ca746bea2aab0d6e","1432486675","2018","le1","female","senior_house","sorority","yes","18","yes"
"1697","b833cdc1aa8ad735f006fe6936cbbbd54f657b3525b98dabc8e2a20c0780b242","1432490290","2017","4","female","new_house","no","yes","21","yes"
"1698","f5817cf9aec64600d9a58bc36047b6c3e40b0badc21dd95e7663fd97cc5481bc","1432486708","2017","2","female","baker","sorority","yes","19","yes"
"1699","d379aea19e02988562e704f5521a145b2e2447c6f5f8cb71c102381192fa6de7","1432486723","2015","4","female","off_campus","no","yes","21","yes"
"1700","4ffe8c0f9aa724468fb8236e84427588df48e65b3d972eae814d5f7e4780b7db","1432486766","2015","ge5","male","fraternity","frat","yes","22","yes"
"1701","055c1bf0fd46e32f512f2b58e786734cc16ab1f0d7d25b19fb9fc9155f37aa2b","1432486950","2018","le1","female","maseeh","sorority","yes","18","yes"
"1702","820135da6c9d9d70c5f457bab3e9125d4d3f63787f26d1a8dfc122a4766ca762","1432487032","2018","le1","male","random","no","yes","18","yes"
"1703","3a1a379c7110e8fd251d66d639b51e9a7f66942f8647037e99e7454730da93fe","1432487192","2015","4","female","baker","no","yes","21","yes"
"1704","fb3e3e969a1df4e98e1d172d782f316294f865bd3b7d02b762d7ed7feae956c9","1432487204","2016","3","female","simmons","no","yes","20","yes"
"1705","dc78009e122b03d3eaceb09d819efc909f2a90330cd33c8111b1404c15f7e9b7","1432487200","2015","4","female","off_campus","no","yes","22","yes"
"1706","406d1941888a6f4769460582440f77420b74a5f3be4e881b379520b766135a4c","1432487202","2018","le1","male","next_house","frat","yes","18","yes"
"1707","1cb7e0a07723f38e547b5866df36e2b4106d138f84b0d1b2a5c7ba41f17ba237","1432487321","2016","3","male","other","frat","yes","24","yes"
"1708","30722871f88763c3463f0baa9bbb9aab9b97bb6395617a65ab7ea96341b2fae5","1432487503","2015","3","male","macgregor","no","yes","21","yes"
"1709","9d09bc3a3591b552192979610bb58f66fadcaf7c9607df7775981da818502499","1432487742","2016","3","male","maseeh","no","yes","21","yes"
"1710","2b409740d64110e65d93764fb102d0a38988e266d7c163a37403f3426527729e","1432488102","2015","4","female","sorority","sorority","yes","22","yes"
"1711","f1102a6ade854f9957b5cf0fb28a3708ca070430f34c404285aa959d2dc90c9f","1432488205","2017","2","male","new_house","no","yes","19","yes"
"1712","9a456eca061cd0165f860d234c4ff53969f4d5935296a6ddc48dd4b75c7a546b","1432488375","2018","le1","female","new_house","no","yes","18","yes"
"1713","5ea84864eb331491d2adfea81f7cbab99c47f36f1f913c8ef308f72bd8010dc1","1432488576","2015","4","male","fraternity","frat","yes","22","yes"
"1714","801e66e9acc7e7a42a813af9778c2b04e1f1dda817f38d6ee63bc960d07eb5f6","1432488775","2017","2","male","off_campus","no","yes","20","yes"
"1715","1fd4324fa42b427f534e74457baab566741d25a17f0afdd6c7dcf9223c1df0a4","1432488936","2016","3","male","simmons","no","yes","22","yes"
"1716","efa902c9ddfd30f5f4998a8eaea434a645f001704787ac46ad231ce7f3454e6d","1432489012","2018","le1","female","maseeh","sorority","yes","19","yes"
"1717","62d542eae80f0ef6bddf086c64b3f3e44d47af636f77b5f12bb498b4a7419e5e","1432489072","2017","2","male","next_house","no","yes","20","yes"
"1718","4f2abf9b5fd111fc1fea5299e220612911add6cb2f48b389b5a719e7797ea0fc","1432489173","2018","le1","male","baker","frat","yes","19","yes"
"1719","80473379a5b39afb88e80b649e40386ef51ff4d31535fa153603068832ffc3e8","1432489547","2018","le1","female","bc","sorority","yes","19","yes"
"1720","ddf0097ed682a7f0c149b98b06686eda13eb66f602b925e279640eaa56f91b80","1432489589","2015","4","male","maseeh","no","yes","22","yes"
"1721","1acf554ee07bf1e4d823ef48479b21a217f737992e95d3b00d7584a84f30e289","1432489605","2015","4","female","simmons","no","yes","21","yes"
"1722","749638051374d6165024bbf339e0637a29ebadc2df71da9602f5403c60ba0c4a","1432490151","2015","4","male","fraternity","frat","yes","21","yes"
"1723","547218a43f56b0dc62dcc64603908a5d23a2cf671c6c439be95e83afd4ebf5e8","1432490244","2017","2","female","bc","no","yes","19","yes"
"1724","d8b05b6754ef94fb3279db358b7adecd2721edd688e3b179e536efc2b6fca3af","1432490251","2015","4","male","fraternity","frat","yes","22","yes"
"1725","e36d242494ece18eb0eb9fae0a2eb898a6f0eae21325f2e43a170515f7824fcc","1432490442","2015","4","female","east_campus","sorority","yes","22","yes"
"1726","c881d66d16231723082aaa1dc430c1b1c64ebc10e1f60e463ea64182b4836de3","1432490550","2015","4","female","mccormick","sorority","yes","22","yes"
"1727","b9d1390674ab7b5b6ba757ee8dc5f583c3d63cad0cfca59ca11b2f1c73849a95","1432490675","2015","4","female","other","sorority","yes","21","yes"
"1728","899664712c84d9eba0d4625d39fbc0bff2645ce8defb45432295e99da70f9a80","1432491045","2018","le1","female","simmons","no","yes","18","yes"
"1729","2c14ee07e9abf51ff48229ae5c6cf4d9db4036a036cb713476b046c028ff1a80","1432491138","2015","4","male","maseeh","no","yes","22","yes"
"1730","07033abbc8de637c78be71bd814c0f2a25557133b630c72ae94956a44c1c0bf4","1432491255","2018","le1","female","bc","sorority","yes","19","yes"
"1731","44f206009565d19480743c77e56f39fd00c351a49c1ddce042e01e0a914c9299","1432491337","2016","3","male","east_campus","no","yes","20","yes"
"1732","c21af22260bf68b76478d8a1d32f2707dddcb2f26dae762b3ce7b5a33ee32336","1432491481","2017","2","female","sorority","sorority","yes","19","yes"
"1733","ca5762447375e4682795c4859f1244b21f9a2a1f22c83472a1fe35bedb5c0e96","1432491860","2018","le1","trans","mccormick","no","yes","19","yes"
"1734","0e7325762ecef62f3f83dded5ab1e30180105b37e1f4902b2c95b3d7c69931d4","1432492160","2015","4","male","senior_house","no","no","24","yes"
"1735","3d54a217bd36f2e2a3785375a5a9b9fa4cbc0b909d308f079ab5139a1da81421","1432492390","2016","3","male","fraternity","frat","yes","20","yes"
"1736","6a57bad4cfe160d1921fd5029aa8c61c0a8ee353fbe74ed63f172e70a91fd2ef","1432493060","2017","2","male","fraternity","frat","yes","20","yes"
"1737","c824df5b7c6a1c2a57196006f4dc50cb5d5d3ef15115dcdb49ee317bb7bf932c","1432493196","2017","2","male","east_campus","no","yes","20","yes"
"1738","6e672895c829ff7658d8445b2e148ca746f7e245ef77ede04b2e878e81f4488b","1432493261","2018","le1","male","bc","frat","yes","18","yes"
"1739","247d872d6af8dca9f4132e5106382c829f29ba719b7b561db31801d018bd58a9","1432493958","2015","4","female","bc","no","yes","22","yes"
"1740","bc278bba69d4eb7c6e7a7a2a9f4aaff7595ebe95b66fc054da0715a48becdc81","1432494052","2017","2","male","fraternity","frat","yes","20","yes"
"1741","f1f1871d6c11ce7aef4faedf0d2281229bcc9a7384ba246d2e4ec9e9000a59b0","1432494399","2017","2","female","random","no","yes","19","yes"
"1742","f8d1d5546f5e039a4d742332533d1d8e7d4f40f48fe159d5ddedb7c5b3b58e7e","1432494543","2015","4","female","sorority","sorority","yes","22","yes"
"1743","a7eb6ec22039c14f8e12013a10bdcd1d971f0832875f2ae6f055dc09676dd049","1432494543","2015","2","female","other","sorority","no","22","yes"
"1744","03f0a9e2ce75f5d60776e1e1c318b85fb2a0a19cd52eda14878aa327893ecc0e","1432494560","2018","le1","female","maseeh","sorority","yes","18","yes"
"1745","ff62b4b7d847f9fdd5d0540910c94b222b68937f25cbb1a4e8e2ee4c5cef7f98","1432495211","2016","3","male","ilg","no","no","21","yes"
"1746","25abb3047ebea7a81d02e51bb0a5dbd0a92e50ec8f338a3c734af3fea9d15c04","1432496346","2016","3","female","mccormick","no","yes","21","yes"
"1747","1101828cb6e32442b9e7fb8a95a8925e549086f5ad704af44a28bf73122769d8","1432496517","2018","le1","female","mccormick","sorority","yes","18","yes"
"1748","60242de9db1e42d9fce8dbe1c76dd232de6f4ca9e15de783a95bcfd1cdadd71f","1432497812","2018","le1","male","bc","no","yes","18","yes"
